"CategoryGrid_productImg_container__Ga1ll href","sc-kDvujY src 2","CategoryGrid_product_name__3nYsN","CategoryGrid_product_price__Svf8T"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/peanuts-salted-500gm/12627713","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12627713-0-M.jpg&w=3840&q=75","Peanuts Salted 500GM","Rs. 689"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/walnut-with-shell-500-gm/12625439","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12625439-0-M.jpg&w=3840&q=75","Walnut With Shell 500 GM","Rs. 875"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/apricot-without-seed-per-250-gm/12625055","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12625055-0-M.jpg&w=3840&q=75","Apricot Without Seed Per 250 GM","Rs. 547"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/sundarkhani-raisin-250gm/12625032","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12625032-0-M.jpg&w=3840&q=75","Sundarkhani Raisin 250GM","Rs. 555"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/fine-life-apricot-wo/seed-500g/12623931","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12623931-0-M.jpg&w=3840&q=75","Fine Life APRICOT WO/SEED 500G","Rs. 815"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/mix-nuts-roasted-250gm/12623929","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12623929-0-M.jpg&w=3840&q=75","Mix Nuts Roasted 250GM","Rs. 939"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/fine-life-mix-nuts-250g/12623928","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12623928-0-M.jpg&w=3840&q=75","Fine Life MIX NUTS 250G","Rs. 875"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/cashew-nuts-roasted-500gm/12623924","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12623924-0-M.jpg&w=3840&q=75","Cashew Nuts Roasted 500GM","Rs. 3,098"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/dates-muzafati-premium-quality-800gm/12642900","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.amazonaws.com%2FProducts%2F1740484737725.jpg&w=3840&q=75","Dates Muzafati Premium Quality 800GM","Rs. 799"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/fine-life-almonds-american-1kg/12623920","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12623920-0-M.jpg&w=3840&q=75","Fine Life Almonds American 1KG","Rs. 4,719"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/cashew-nuts-roasted-250gm/12623377","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12623377-0-M.jpg&w=3840&q=75","Cashew Nuts Roasted 250GM","Rs. 1,552"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/fine-life-almonds-american-roasted-250gm/12623373","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12623373-0-M.jpg&w=3840&q=75","Fine Life Almonds American Roasted 250GM","Rs. 1,297"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/almonds-american-250gm/12623371","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12623371-0-M.jpg&w=3840&q=75","Almonds American 250GM","Rs. 1,261"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/chilghozay-(pine-seeds)-250gm-packed/12623362","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.amazonaws.com%2FProducts%2F1736934164880.jpg&w=3840&q=75","Chilghozay (Pine Seeds) 250GM Packed","Rs. 3,599"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/chilghozay-(pine-nuts)-moti-250gm-packed/12623079","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F1736934376168.jpg&w=3840&q=75","Chilghozay (Pine Nuts) Moti 250GM Packed","Rs. 3,555"
