"CategoryGrid_productImg_container__Ga1ll href","sc-kDvujY src 2","CategoryGrid_product_name__3nYsN","CategoryGrid_product_price__Svf8T"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/sensodyne-tooth-paste-fluoride-70gm/12622091","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12622091-0-M.jpg&w=3840&q=75","Sensodyne Tooth Paste Fluoride 70GM","Rs. 260"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/colgate-toothpaste-max-fresh-blue-75-gm/12620810","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12620810-0-M.jpg&w=3840&q=75","Colgate Toothpaste Max Fresh Blue 75 GM","Rs. 209"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/colgate-tooth-paste-great-regular-flavour-40gm/12621367","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12621367-0-M.jpg&w=3840&q=75","Colgate Tooth Paste Great Regular Flavour 40GM","Rs. 65"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/herbion-mouth-wash-peprament/56292176","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F331287.jpg&w=3840&q=75","Herbion Mouth Wash Peprament","Rs. 446"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/english-regularmint-toothpaste/56292191","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F331960.jpg&w=3840&q=75","English Regularmint Toothpaste","Rs. 50"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/pepsodent-white-120-g/56292172","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F331276.jpg&w=3840&q=75","Pepsodent White 120 G","Rs. 248"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/english-complete-cavity-protection/56292184","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F331954.jpg&w=3840&q=75","English Complete Cavity Protection","Rs. 60"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/pepsodent-white-190-g/56292174","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F331283.jpg&w=3840&q=75","Pepsodent White 190 G","Rs. 376"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/english-regularmint-toothpaste/56292190","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F331959.jpg&w=3840&q=75","English Regularmint Toothpaste","Rs. 160"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/english-regularmint-toothpaste/56292189","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F331958.jpg&w=3840&q=75","English Regularmint Toothpaste","Rs. 240"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/english-antibacterial-toothpaste/56292188","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F331957.jpg&w=3840&q=75","English Antibacterial Toothpaste","Rs. 260"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/english-herbal-toothpaste-brush/56292185","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F331955.jpg&w=3840&q=75","English Herbal Toothpaste Brush","Rs. 180"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/soda-white-toothpaste-giant/56292180","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F331951.jpg&w=3840&q=75","Soda White Toothpaste Giant","Rs. 320"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/english-herbal-toothpaste-save/56292177","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F331892.jpg&w=3840&q=75","English Herbal Toothpaste Save","Rs. 260"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/english-complete-cavity-protection/56292179","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F331893.jpg&w=3840&q=75","English Complete Cavity Protection","Rs. 260"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/colgate-toothpaste-maxfresh-red-75g/12621112","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12621112-0-M.jpg&w=3840&q=75","Colgate Toothpaste Maxfresh Red 75G","Rs. 209"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/colgate-toothpaste-herbal-22g/12639884","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12639884-0-M.jpg&w=3840&q=75","Colgate Toothpaste Herbal 22G","Rs. 270"
