"CategoryGrid_productImg_container__Ga1ll href","sc-kDvujY src 2","CategoryGrid_product_name__3nYsN","CategoryGrid_product_price__Svf8T","CategoryGrid_soldOut_btn__u0X7H"
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/cheetos-ketchup-28gm/12620823","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12620823-0-M.jpg&w=3840&q=75","Cheetos Ketchup 28GM","Rs. 19","Sold Out"
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/lays-wavy-black-salt-26g/54574788","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F1736939684319.jpg&w=3840&q=75","Lays Wavy Black Salt 26G","Rs. 48","Sold Out"
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/slanty-salt-69g/12637008","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12637008-0-M.jpg&w=3840&q=75","Slanty Salt 69g","Rs. 49","Sold Out"
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/slanty-vegetable-33g/12637005","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12637005-0-M.jpg&w=3840&q=75","Slanty Vegetable 33g","Rs. 19","Sold Out"
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/kolson-folds-b.b.q-16gm/59279072","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F1731059392499.jpg&w=3840&q=75","Kolson Folds B.B.Q 16gm","Rs. 29","Sold Out"
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/lays-masala-12gm-x6/12620830","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12620830-0-M.jpg&w=3840&q=75","Lays Masala 12GM X6","Rs. 118","Sold Out"
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/ok-nimko-karachi-mix-500gm/12620789","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12620789-0-M.jpg&w=3840&q=75","OK Nimko Karachi Mix 500GM","Rs. 555","Sold Out"
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/cheetos-crunch-rfh-85g/54574781","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.amazonaws.com%2FProducts%2F1717668599046.jpg&w=3840&q=75","Cheetos Crunch Rfh 85G","Rs. 95","Sold Out"
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/potato-stick-pepper--salt-38g/12637006","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12637006-0-M.jpg&w=3840&q=75","Potato Stick Pepper  Salt 38G","Rs. 19","Sold Out"
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/snackers-hot-masala-36g/12635859","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12635859-0-M.jpg&w=3840&q=75","Snackers Hot Masala 36g","Rs. 29","Sold Out"
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/ok-daal-moong-fry-140gm/12620535","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12620535-0-M.jpg&w=3840&q=75","OK Daal Moong Fry 140GM","Rs. 265","Sold Out"
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/ok-nimko-karachi-150gm/12620743","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12620743-0-M.jpg&w=3840&q=75","OK Nimko Karachi 150GM","Rs. 235","Sold Out"
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/slanty-jalapeno-69g/12637007","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12637007-0-M.jpg&w=3840&q=75","Slanty Jalapeno 69g","Rs. 49","Sold Out"
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/slanty-salt-33gm/12635496","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12635496-0-M.jpg&w=3840&q=75","Slanty Salt 33gm","Rs. 19","Sold Out"
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/ok-nimko-daal-mooth-150gm/12620841","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12620841-0-M.jpg&w=3840&q=75","OK Nimko Daal Mooth 150GM","Rs. 215","Sold Out"
